app_id,title,release_date,price,metacritic_score,user_score,developer,publisher,genre,head_image,screenshots,movies
990080,Hogwarts Legacy,"Feb 10, 2023",59.99,84,0,Avalanche Software,Warner Bros. Games,"Action,Adventure,RPG",https://cdn.akamai.steamstatic.com/steam/apps/990080/header.jpg?t=1676056674,"https://cdn.akamai.steamstatic.com/steam/apps/990080/ss_725bf58485beb4aa37a3a69c1e2baa69bf3e4653.1920x1080.jpg?t=1676056674,https://cdn.akamai.steamstatic.com/steam/apps/990080/ss_df93b5e8a183f7232d68be94ae78920a90de1443.1920x1080.jpg?t=1676056674,https://cdn.akamai.steamstatic.com/steam/apps/990080/ss_94058497bf0f8fabdde17ee8d59bece609a60663.1920x1080.jpg?t=1676056674,https://cdn.akamai.steamstatic.com/steam/apps/990080/ss_8e08976236d29b1897769257ac3c64e9264792a5.1920x1080.jpg?t=1676056674,https://cdn.akamai.steamstatic.com/steam/apps/990080/ss_d4930d675af053dc1e61a876a34fc003e85e261f.1920x1080.jpg?t=1676056674","http://cdn.akamai.steamstatic.com/steam/apps/256926764/movie_max.mp4?t=1674596507,http://cdn.akamai.steamstatic.com/steam/apps/256926763/movie_max.mp4?t=1674596513"
730,Counter-Strike: Global Offensive,"Aug 21, 2012",0.0,83,0,"Valve,Hidden Path Entertainment",Valve,"Action,Free to Play",https://cdn.akamai.steamstatic.com/steam/apps/730/header.jpg?t=1641233427,"https://cdn.akamai.steamstatic.com/steam/apps/730/ss_118cb022b9a43f70d2e5a2df7427f29088b6b191.1920x1080.jpg?t=1641233427,https://cdn.akamai.steamstatic.com/steam/apps/730/ss_d196d945c6170e9cadaf67a6dea675bd5fa7a046.1920x1080.jpg?t=1641233427,https://cdn.akamai.steamstatic.com/steam/apps/730/ss_8c9cce9a9dde7b9c020837dcbd4615efe6f77d66.1920x1080.jpg?t=1641233427,https://cdn.akamai.steamstatic.com/steam/apps/730/ss_2b9e362287b509bb3864fa7bad654fe1fda0f7ed.1920x1080.jpg?t=1641233427,https://cdn.akamai.steamstatic.com/steam/apps/730/ss_855c016cde14b7cec5c3d2523589b9054c030010.1920x1080.jpg?t=1641233427,https://cdn.akamai.steamstatic.com/steam/apps/730/ss_34090867f1a02b6c17652ba9043e3f622ed985a9.1920x1080.jpg?t=1641233427,https://cdn.akamai.steamstatic.com/steam/apps/730/ss_77215ea1b454c08a75351a74585a5b089142da3e.1920x1080.jpg?t=1641233427,https://cdn.akamai.steamstatic.com/steam/apps/730/ss_110be563b66dde31b3b00dcf7d2f644c50374f07.1920x1080.jpg?t=1641233427,https://cdn.akamai.steamstatic.com/steam/apps/730/ss_92c05c1cb1319beb15ed92c63b6b1d6f261d2f64.1920x1080.jpg?t=1641233427,https://cdn.akamai.steamstatic.com/steam/apps/730/ss_3cef516c1a3c338f2554f3f11790aba3b7c0add7.1920x1080.jpg?t=1641233427,https://cdn.akamai.steamstatic.com/steam/apps/730/ss_60b4f959497899515f46012df805b0006ef21af6.1920x1080.jpg?t=1641233427","http://cdn.akamai.steamstatic.com/steam/apps/81958/movie_max.mp4?t=1554409259,http://cdn.akamai.steamstatic.com/steam/apps/2028283/movie_max.mp4?t=1554409264,http://cdn.akamai.steamstatic.com/steam/apps/2028284/movie_max.mp4?t=1554409270,http://cdn.akamai.steamstatic.com/steam/apps/2028286/movie_max.mp4?t=1554409276,http://cdn.akamai.steamstatic.com/steam/apps/2028287/movie_max.mp4?t=1554409281,http://cdn.akamai.steamstatic.com/steam/apps/2028288/movie_max.mp4?t=1554409287,http://cdn.akamai.steamstatic.com/steam/apps/2028289/movie_max.mp4?t=1554409293,http://cdn.akamai.steamstatic.com/steam/apps/2028285/movie_max.mp4?t=1554409299"
570,Dota 2,"Jul 9, 2013",0.0,90,0,Valve,Valve,"Action,Free to Play,Strategy",https://cdn.akamai.steamstatic.com/steam/apps/570/header.jpg?t=1658774750,"https://cdn.akamai.steamstatic.com/steam/apps/570/ss_ad8eee787704745ccdecdfde3a5cd2733704898d.1920x1080.jpg?t=1658774750,https://cdn.akamai.steamstatic.com/steam/apps/570/ss_7ab506679d42bfc0c0e40639887176494e0466d9.1920x1080.jpg?t=1658774750,https://cdn.akamai.steamstatic.com/steam/apps/570/ss_c9118375a2400278590f29a3537769c986ef6e39.1920x1080.jpg?t=1658774750,https://cdn.akamai.steamstatic.com/steam/apps/570/ss_f9ebafedaf2d5cfb80ef1f74baa18eb08cad6494.1920x1080.jpg?t=1658774750,https://cdn.akamai.steamstatic.com/steam/apps/570/ss_27b6345f22243bd6b885cc64c5cda74e4bd9c3e8.1920x1080.jpg?t=1658774750,https://cdn.akamai.steamstatic.com/steam/apps/570/ss_b33a65678dc71cc98df4890e22a89601ee56a918.1920x1080.jpg?t=1658774750,https://cdn.akamai.steamstatic.com/steam/apps/570/ss_d0f973ce376ca5b6c08e081cb035e86ced105fa9.1920x1080.jpg?t=1658774750,https://cdn.akamai.steamstatic.com/steam/apps/570/ss_1f3b5f5ccf8b159294914c3fe028128a787304b6.1920x1080.jpg?t=1658774750,https://cdn.akamai.steamstatic.com/steam/apps/570/ss_e0a92f15a6631a8186df79182d0fe28b5e37d8cb.1920x1080.jpg?t=1658774750,https://cdn.akamai.steamstatic.com/steam/apps/570/ss_86d675fdc73ba10462abb8f5ece7791c5047072c.1920x1080.jpg?t=1658774750","http://cdn.akamai.steamstatic.com/steam/apps/256692021/movie_max.mp4?t=1599609272,http://cdn.akamai.steamstatic.com/steam/apps/256819789/movie_max.mp4?t=1611689746,http://cdn.akamai.steamstatic.com/steam/apps/2028243/movie_max.mp4?t=1599609286,http://cdn.akamai.steamstatic.com/steam/apps/81026/movie_max.mp4?t=1599609294,http://cdn.akamai.steamstatic.com/steam/apps/2040250/movie_max.mp4?t=1599609302"
1326470,Sons Of The Forest,"Feb 23, 2023",29.99,0,0,Endnight Games Ltd,Newnight,"Action,Adventure,Indie,Simulation,Early Access",https://cdn.akamai.steamstatic.com/steam/apps/1326470/header.jpg?t=1677179639,"https://cdn.akamai.steamstatic.com/steam/apps/1326470/ss_e6e3ab1badfb287a77fb6eef7b1589a35371496b.1920x1080.jpg?t=1677179639,https://cdn.akamai.steamstatic.com/steam/apps/1326470/ss_4fa5d260318f0aa37754b00c5dc10d1b7b9b9b1d.1920x1080.jpg?t=1677179639,https://cdn.akamai.steamstatic.com/steam/apps/1326470/ss_2b67491ca913adea6953429e1a567824aaa0ed54.1920x1080.jpg?t=1677179639,https://cdn.akamai.steamstatic.com/steam/apps/1326470/ss_ba2c1f6e69c6c7d69f7965cbd4b78da59ec59d55.1920x1080.jpg?t=1677179639,https://cdn.akamai.steamstatic.com/steam/apps/1326470/ss_2c537a8c689dd6b21643b8054a64646334ef7391.1920x1080.jpg?t=1677179639,https://cdn.akamai.steamstatic.com/steam/apps/1326470/ss_b05310f659a67129e9089fbb22e445b0998d6d1d.1920x1080.jpg?t=1677179639,https://cdn.akamai.steamstatic.com/steam/apps/1326470/ss_80a67c430a5f5e2e2f9a243aac4c63d990079252.1920x1080.jpg?t=1677179639,https://cdn.akamai.steamstatic.com/steam/apps/1326470/ss_6f0f7bfcdbc556142b42c9b1411dd28a64d45623.1920x1080.jpg?t=1677179639,https://cdn.akamai.steamstatic.com/steam/apps/1326470/ss_b55ee5728556d1b52135af967ff5f6c58f64daf6.1920x1080.jpg?t=1677179639,https://cdn.akamai.steamstatic.com/steam/apps/1326470/ss_9d1b215bc41b2fc152e68c045c7b9a4d288d2464.1920x1080.jpg?t=1677179639,https://cdn.akamai.steamstatic.com/steam/apps/1326470/ss_91907210b074b66131d5dd556206f8be7715302b.1920x1080.jpg?t=1677179639","http://cdn.akamai.steamstatic.com/steam/apps/256932123/movie_max.mp4?t=1677175226,http://cdn.akamai.steamstatic.com/steam/apps/256880856/movie_max.mp4?t=1651692528,http://cdn.akamai.steamstatic.com/steam/apps/256880855/movie_max.mp4?t=1651692533,http://cdn.akamai.steamstatic.com/steam/apps/256880852/movie_max.mp4?t=1651692538"
1599340,Lost Ark,"Feb 11, 2022",0.0,0,0,Smilegate RPG,Amazon Games,"Action,Adventure,Free to Play,Massively Multiplayer,RPG",https://cdn.akamai.steamstatic.com/steam/apps/1599340/header.jpg?t=1658335774,"https://cdn.akamai.steamstatic.com/steam/apps/1599340/ss_f86c68e6fe904392d8a08231121f860814125f62.1920x1080.jpg?t=1658335774,https://cdn.akamai.steamstatic.com/steam/apps/1599340/ss_489519a55f1fcef124413a36232598017429a8d2.1920x1080.jpg?t=1658335774,https://cdn.akamai.steamstatic.com/steam/apps/1599340/ss_fd839dd6657095e6e61c45bcaea0fabbf1434096.1920x1080.jpg?t=1658335774,https://cdn.akamai.steamstatic.com/steam/apps/1599340/ss_c4789527b9087517504af18aeec0e2df769a54db.1920x1080.jpg?t=1658335774,https://cdn.akamai.steamstatic.com/steam/apps/1599340/ss_59b4b089b53a3459797ce9b0f21d6e4ff85f15c6.1920x1080.jpg?t=1658335774,https://cdn.akamai.steamstatic.com/steam/apps/1599340/ss_10fb9cd7c9be78e1ca7822a433003f28d8a14926.1920x1080.jpg?t=1658335774,https://cdn.akamai.steamstatic.com/steam/apps/1599340/ss_4e7802861ea7a1cb72e75a2003bf8769d47f6c4a.1920x1080.jpg?t=1658335774,https://cdn.akamai.steamstatic.com/steam/apps/1599340/ss_0835a9016d0c453675994ec218a3dd70a73529ea.1920x1080.jpg?t=1658335774,https://cdn.akamai.steamstatic.com/steam/apps/1599340/ss_b9c562ad66414ec37cf448f2f9d19d70009129ef.1920x1080.jpg?t=1658335774,https://cdn.akamai.steamstatic.com/steam/apps/1599340/ss_ad65376ee41e614c8e28993168c294cb600e4777.1920x1080.jpg?t=1658335774","http://cdn.akamai.steamstatic.com/steam/apps/256873070/movie_max.mp4?t=1644617950,http://cdn.akamai.steamstatic.com/steam/apps/256897300/movie_max.mp4?t=1658335764,http://cdn.akamai.steamstatic.com/steam/apps/256886934/movie_max.mp4?t=1652803256,http://cdn.akamai.steamstatic.com/steam/apps/256882710/movie_max.mp4?t=1650384515,http://cdn.akamai.steamstatic.com/steam/apps/256867770/movie_max.mp4?t=1641575070,http://cdn.akamai.steamstatic.com/steam/apps/256868936/movie_max.mp4?t=1642093283,http://cdn.akamai.steamstatic.com/steam/apps/256844627/movie_max.mp4?t=1631596742,http://cdn.akamai.steamstatic.com/steam/apps/256842028/movie_max.mp4?t=1634832126,http://cdn.akamai.steamstatic.com/steam/apps/256862970/movie_max.mp4?t=1638464488,http://cdn.akamai.steamstatic.com/steam/apps/256843731/movie_max.mp4?t=1638464496,http://cdn.akamai.steamstatic.com/steam/apps/256862625/movie_max.mp4?t=1638291702,http://cdn.akamai.steamstatic.com/steam/apps/256863644/movie_max.mp4?t=1638896467,http://cdn.akamai.steamstatic.com/steam/apps/256861753/movie_max.mp4?t=1637773519,http://cdn.akamai.steamstatic.com/steam/apps/256846424/movie_max.mp4?t=1631596735,http://cdn.akamai.steamstatic.com/steam/apps/256848009/movie_max.mp4?t=1631596685,http://cdn.akamai.steamstatic.com/steam/apps/256863857/movie_max.mp4?t=1639099649,http://cdn.akamai.steamstatic.com/steam/apps/256871556/movie_max.mp4?t=1644617967,http://cdn.akamai.steamstatic.com/steam/apps/256860789/movie_max.mp4?t=1637169950"
578080,PUBG: BATTLEGROUNDS,"Dec 21, 2017",0.0,0,0,"KRAFTON, Inc.","KRAFTON, Inc.","Action,Adventure,Free to Play,Massively Multiplayer",https://cdn.akamai.steamstatic.com/steam/apps/578080/header.jpg?t=1658287469,"https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_e2cbfefdff39b9cb8e080da8f30cc07223b041b9.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_01d84950ddfb28ea611f1fa1a28c3cb08ccd7eee.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_606cee13e97530720c678513cb1138ef9854d7d5.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_4454f310776c626a76baeca2d05fd82bd17c6ee0.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_e34bcd20c7e3f5244c17b5af5d192b2149e11d33.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_0985fff929498a15793fc3df766607fb54bf5338.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_2db6a7b87ad61fbee74adcd2d7b03eee1a28743e.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_93e6e1fa807c3b3b09ce4e1e4800e7723dc308a1.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_c49417566f70eec8bf0ddbb2956b235d91504a09.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_de28db240ee8646b1dd883a141b4832271a150e7.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_11e51d12d854712ed7c83e69f1b21d246ab018b3.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_abadb3bfc951cd05150901ff65386e3129c6011a.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_cec7ea5e83407dba51c80d24a2c8076e93752d4f.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_8814c071f0cce53821d8e1b1a96de78d00e5d4d1.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_5fe3d8ce7e90442569fc676e2315fffdf81dd1a5.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_2b1f73afd6efb1952ee267e94f8bcc24ec5e8fb3.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_52773275afe4c34a84fbf38e9960a598a420b3c2.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_c98c609e2f07c80c8455624cc62696c9dde9ea73.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_07590e851053a453e09c7d6f272adf602c3f8ee8.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_56d29e4503ba1a74047feb55986c6bf4ca4297f9.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_f96bc802fb38617ce790c0950b87a7979f096025.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_23af2e59855a833c22d0c11ca23a719f54a554ff.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_108e2981889423b057b778cd07ae25ac18406cf1.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_a403a1f4071d36d42bea7a505089b56b570b2569.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_109d7072cf85f5b3b1e3dacadf3009718db451c4.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_e7e79847eff0933de92192bb62b8bc7068d611da.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_8112cd376568d9470c2edde841908fcdf46f1529.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_4bbcaeac1ef977d962c60c1a5e4675cdd81de564.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_88a8dff0756673179e190c2e16d090de63ecfb2e.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_29d0709711f3204e84b6f9d69f3be163ebe12486.1920x1080.jpg?t=1658287469,https://cdn.akamai.steamstatic.com/steam/apps/578080/ss_6595641da498162aedc71136a93feb5bcb1785d8.1920x1080.jpg?t=1658287469","http://cdn.akamai.steamstatic.com/steam/apps/256896251/movie_max.mp4?t=1657765655,http://cdn.akamai.steamstatic.com/steam/apps/256868780/movie_max.mp4?t=1641965538,http://cdn.akamai.steamstatic.com/steam/apps/256864911/movie_max.mp4?t=1639450117,http://cdn.akamai.steamstatic.com/steam/apps/256842241/movie_max.mp4?t=1625828895,http://cdn.akamai.steamstatic.com/steam/apps/256814351/movie_max.mp4?t=1626232779,http://cdn.akamai.steamstatic.com/steam/apps/256805874/movie_max.mp4?t=1619690398,http://cdn.akamai.steamstatic.com/steam/apps/256793553/movie_max.mp4?t=1595992300,http://cdn.akamai.steamstatic.com/steam/apps/256782753/movie_max.mp4?t=1587538797,http://cdn.akamai.steamstatic.com/steam/apps/256773105/movie_max.mp4?t=1619690406,http://cdn.akamai.steamstatic.com/steam/apps/256774477/movie_max.mp4?t=1619690413,http://cdn.akamai.steamstatic.com/steam/apps/256774476/movie_max.mp4?t=1619690420,http://cdn.akamai.steamstatic.com/steam/apps/256774471/movie_max.mp4?t=1619690427,http://cdn.akamai.steamstatic.com/steam/apps/256774464/movie_max.mp4?t=1619690435,http://cdn.akamai.steamstatic.com/steam/apps/256757848/movie_max.mp4?t=1564606214,http://cdn.akamai.steamstatic.com/steam/apps/256720476/movie_max.mp4?t=1619690442"
1172470,Apex Legends™,"Nov 4, 2020",0.0,88,0,Respawn Entertainment,Electronic Arts,"Action,Adventure,Free to Play",https://cdn.akamai.steamstatic.com/steam/apps/1172470/header.jpg?t=1657217209,"https://cdn.akamai.steamstatic.com/steam/apps/1172470/ss_1bedec939bae66725553fd579e958330b848c955.1920x1080.jpg?t=1657217209,https://cdn.akamai.steamstatic.com/steam/apps/1172470/ss_1568a1713ac01e1bb2e1f0c47e6ebc8812177b55.1920x1080.jpg?t=1657217209,https://cdn.akamai.steamstatic.com/steam/apps/1172470/ss_f54995556d65b9c6a7aae3d3c18ea0707a7122d6.1920x1080.jpg?t=1657217209,https://cdn.akamai.steamstatic.com/steam/apps/1172470/ss_fe29235ea5120ed7af957df7a65160970baeeb4b.1920x1080.jpg?t=1657217209,https://cdn.akamai.steamstatic.com/steam/apps/1172470/ss_6299736a12c59da188fe7d128e8c3e995d490283.1920x1080.jpg?t=1657217209","http://cdn.akamai.steamstatic.com/steam/apps/256884398/movie_max.mp4?t=1652202240,http://cdn.akamai.steamstatic.com/steam/apps/256886875/movie_max.mp4?t=1652720158,http://cdn.akamai.steamstatic.com/steam/apps/256886877/movie_max.mp4?t=1652720164,http://cdn.akamai.steamstatic.com/steam/apps/256886876/movie_max.mp4?t=1652720170,http://cdn.akamai.steamstatic.com/steam/apps/256884397/movie_max.mp4?t=1652202236"
1938090,Call of Duty®: Modern Warfare® II,"Oct 27, 2022",69.99,0,0,"Infinity Ward,Raven Software,Beenox,Treyarch,High Moon Studios,Sledgehammer Games,Activision Shanghai,Demonware,Toys for Bob",Activision,Action,https://cdn.akamai.steamstatic.com/steam/apps/1938090/header.jpg?t=1666987393,"https://cdn.akamai.steamstatic.com/steam/apps/1938090/ss_b7d2f0b086a9d7d27fbab073e6fabd304ba5a908.1920x1080.jpg?t=1666987393,https://cdn.akamai.steamstatic.com/steam/apps/1938090/ss_e01ffb1c1ffa22e06ae99dc6fb71f56c91b5b0cc.1920x1080.jpg?t=1666987393,https://cdn.akamai.steamstatic.com/steam/apps/1938090/ss_2d07e12de41060e3aa700b1a207e04ad92175aa4.1920x1080.jpg?t=1666987393,https://cdn.akamai.steamstatic.com/steam/apps/1938090/ss_1f1f380757cd18aecd83344329e8ed223b03a427.1920x1080.jpg?t=1666987393,https://cdn.akamai.steamstatic.com/steam/apps/1938090/ss_9883961972520658ee6dca99751adada1766dedc.1920x1080.jpg?t=1666987393,https://cdn.akamai.steamstatic.com/steam/apps/1938090/ss_ad01aa3d3bf4d141280c79a239af402560a4ab88.1920x1080.jpg?t=1666987393,https://cdn.akamai.steamstatic.com/steam/apps/1938090/ss_a9db721e54103cde265065e70cdfc7a39d21b78e.1920x1080.jpg?t=1666987393,https://cdn.akamai.steamstatic.com/steam/apps/1938090/ss_6fefacb27d22ce288b985055d7c3b79d39c3dc1e.1920x1080.jpg?t=1666987393,https://cdn.akamai.steamstatic.com/steam/apps/1938090/ss_66b144b6406b43964c10dd474d2d4525ccf7b0a1.1920x1080.jpg?t=1666987393,https://cdn.akamai.steamstatic.com/steam/apps/1938090/ss_d432487c50aaffb2cc771039cfed304fdb48cced.1920x1080.jpg?t=1666987393,https://cdn.akamai.steamstatic.com/steam/apps/1938090/ss_3bc236957083b41c2820733cc41eb5f76063aa23.1920x1080.jpg?t=1666987393,https://cdn.akamai.steamstatic.com/steam/apps/1938090/ss_2e25d5720f94648ec94dceb3f48a1dbf12d12c38.1920x1080.jpg?t=1666987393","http://cdn.akamai.steamstatic.com/steam/apps/256913488/movie_max.mp4?t=1666987383,http://cdn.akamai.steamstatic.com/steam/apps/256909703/movie_max.mp4?t=1666929658,http://cdn.akamai.steamstatic.com/steam/apps/256909507/movie_max.mp4?t=1665154707,http://cdn.akamai.steamstatic.com/steam/apps/256906179/movie_max.mp4?t=1663275402,http://cdn.akamai.steamstatic.com/steam/apps/256901127/movie_max.mp4?t=1660669712,http://cdn.akamai.steamstatic.com/steam/apps/256890563/movie_max.mp4?t=1654822760,http://cdn.akamai.steamstatic.com/steam/apps/256890588/movie_max.mp4?t=1665696179"
